UDI,PRODUCT_ID,TYPE,AIR_TEMPERATURE_K,PROCESS_TEMPERATURE,ROTATIONAL_SPEED_RPM,TORQUE_NM,TOOL_WEAR_MIN,MACHINE_FAILURE,TWF,HDF,PWF,OSF,RNF
3305,L50484,L,301,310,1497,46,76,0,0,0,0,0,0
3306,M18165,M,301,310,1577,48,78,0,0,0,0,0,0
3307,L50486,L,301,311,1432,54,81,0,0,0,0,0,0
3308,M18167,M,301,311,1563,40,83,0,0,0,0,0,0
3309,L50488,L,301,310,1433,43,86,0,0,0,0,0,0
3310,L50489,L,301,310,1384,50,88,0,0,0,0,0,0
3311,L50490,L,301,310,1346,47,90,0,0,0,0,0,0
3312,L50491,L,301,310,1459,45,92,0,0,0,0,0,0
3313,L50492,L,301,310,1639,29,94,0,0,0,0,0,0
3314,L50493,L,301,310,1737,32,96,0,0,0,0,0,0
3315,L50494,L,301,311,1489,44,98,0,0,0,0,0,0
3316,M18175,M,302,311,1492,43,100,0,0,0,0,0,0
3317,M18176,M,301,311,1217,61,103,0,0,0,0,0,0
3318,L50497,L,302,311,1636,29,106,0,0,0,0,0,0
3319,L50498,L,301,310,1436,50,108,0,0,0,0,0,0
3320,L50499,L,301,310,1689,31,110,0,0,0,0,0,0
3321,L50500,L,302,311,2289,16,112,0,0,0,0,0,0
3322,L50501,L,302,311,1522,41,114,0,0,0,0,0,0
3323,L50502,L,302,311,1351,53,116,0,0,0,0,0,0
3324,L50503,L,302,311,1589,37,118,0,0,0,0,0,0
3325,L50504,L,302,311,1578,34,120,0,0,0,0,0,0
3326,L50505,L,302,311,1587,34,122,0,0,0,0,0,0
3327,L50506,L,302,311,1962,20,124,0,0,0,0,0,0
3328,M18187,M,302,311,2432,14,126,0,0,0,0,0,0
3329,L50508,L,302,311,1418,44,129,0,0,0,0,0,0
3330,L50509,L,302,311,1683,30,131,0,0,0,0,0,0
3331,L50510,L,302,311,1385,51,133,0,0,0,0,0,0
3332,L50511,L,302,311,1559,45,135,0,0,0,0,0,0
3333,M18192,M,302,311,1671,32,137,0,0,0,0,0,0
3334,M18193,M,302,311,1343,50,140,0,0,0,0,0,0
3335,M18194,M,302,311,1548,34,143,0,0,0,0,0,0
3336,L50515,L,302,311,1705,31,146,0,0,0,0,0,0
3337,L50516,L,302,311,1535,35,148,0,0,0,0,0,0
3338,L50517,L,302,311,1564,34,150,0,0,0,0,0,0
3339,M18198,M,302,311,1510,41,152,0,0,0,0,0,0
3340,L50519,L,302,311,1492,45,155,0,0,0,0,0,0
3341,M18200,M,302,311,1452,44,157,0,0,0,0,0,0
3342,H32755,H,301,311,1329,52,160,0,0,0,0,0,0
3343,L50522,L,302,311,1382,52,165,0,0,0,0,0,0
3344,M18203,M,302,311,1628,36,167,0,0,0,0,0,0
3345,L50524,L,301,311,1706,28,170,0,0,0,0,0,0
3346,L50525,L,301,311,1594,34,172,0,0,0,0,0,0
3347,L50526,L,301,311,1761,24,174,0,0,0,0,0,0
3348,L50527,L,301,311,1529,42,176,0,0,0,0,0,0
3349,M18208,M,301,311,1532,41,178,0,0,0,0,0,0
3350,L50529,L,301,311,1673,28,181,0,0,0,0,0,0
3351,L50530,L,301,311,1285,63,183,1,0,0,0,1,0
3352,L50531,L,301,311,1680,31,185,0,0,0,0,0,0
3353,L50532,L,301,311,1610,35,187,0,0,0,0,0,0
3354,L50533,L,302,311,1632,32,189,0,0,0,0,0,0
3355,L50534,L,302,311,1559,40,191,0,0,0,0,0,0
3356,L50535,L,302,311,1367,49,193,0,0,0,0,0,0
3357,L50536,L,302,311,1355,58,195,1,0,0,0,1,0
3358,H32771,H,302,311,1414,52,197,0,0,0,0,0,0
3359,L50538,L,302,311,1522,37,202,0,0,0,0,0,0
3360,L50539,L,302,311,1525,42,204,0,0,0,0,0,0
3361,L50540,L,302,311,1394,47,206,0,0,0,0,0,0
3362,L50541,L,302,311,1519,41,208,0,0,0,0,0,0
3363,L50542,L,301,311,1445,44,210,0,0,0,0,0,0
3364,L50543,L,301,311,1555,43,212,0,0,0,0,0,0
3365,L50544,L,301,311,1633,40,0,0,0,0,0,0,0
3366,M18225,M,301,311,1630,30,2,0,0,0,0,0,0
3367,M18226,M,301,311,1692,32,5,0,0,0,0,0,0
3368,H32781,H,302,311,1790,26,8,0,0,0,0,0,0
3369,L50548,L,302,311,1350,59,13,0,0,0,0,0,0
3370,L50549,L,302,311,2760,8,15,1,0,0,1,0,0
3371,L50550,L,301,311,1584,32,17,0,0,0,0,0,0
3372,L50551,L,301,311,1989,22,19,0,0,0,0,0,0
3373,L50552,L,301,311,1431,44,21,0,0,0,0,0,0
3374,L50553,L,301,311,1568,35,23,0,0,0,0,0,0
3375,L50554,L,301,311,1376,51,25,0,0,0,0,0,0
3376,M18235,M,301,311,1459,47,27,0,0,0,0,0,0
3377,M18236,M,302,311,1385,48,30,0,0,0,0,0,0
3378,H32791,H,302,311,1591,30,33,0,0,0,0,0,0
3379,L50558,L,302,311,1568,33,38,0,0,0,0,0,0
3380,M18239,M,301,311,1459,38,40,0,0,0,0,0,0
3381,L50560,L,301,311,1590,36,43,0,0,0,0,0,0
3382,L50561,L,301,311,1376,48,45,0,0,0,0,0,0
3383,L50562,L,301,311,1510,39,47,0,0,0,0,0,0
3384,H32797,H,301,311,1674,34,49,0,0,0,0,0,0
3385,L50564,L,301,311,1426,41,54,0,0,0,0,0,0
3386,L50565,L,302,311,1466,44,56,0,0,0,0,0,0
3387,H32800,H,302,311,1474,39,58,0,0,0,0,0,0
3388,M18247,M,302,311,1290,65,63,0,0,0,0,0,0
3389,M18248,M,302,311,1435,48,66,0,0,0,0,0,0
3390,M18249,M,302,311,1416,53,69,0,0,0,0,0,0
3391,H32804,H,302,311,1599,40,72,0,0,0,0,0,0
3392,L50571,L,302,311,1466,47,77,0,0,0,0,0,0
3393,L50572,L,302,311,1408,47,79,0,0,0,0,0,0
3394,L50573,L,302,311,1490,48,81,0,0,0,0,0,0
3395,L50574,L,302,311,1405,42,83,0,0,0,0,0,0
3396,L50575,L,301,311,1647,33,85,0,0,0,0,0,0
3397,M18256,M,301,311,1459,35,87,0,0,0,0,0,0
3398,L50577,L,301,311,1648,31,90,0,0,0,0,0,0
3399,L50578,L,301,311,1675,31,92,0,0,0,0,0,0
3400,L50579,L,301,311,1605,34,94,0,0,0,0,0,0
3401,H32814,H,301,311,1536,44,96,0,0,0,0,0,0
3402,M18261,M,301,311,1617,34,101,0,0,0,0,0,0
3403,L50582,L,301,311,1347,53,104,0,0,0,0,0,0
3404,L50583,L,301,311,1337,53,106,0,0,0,0,0,0
3405,L50584,L,301,310,1695,31,108,0,0,0,0,0,0
3406,M18265,M,301,310,1635,33,110,0,0,0,0,0,0
3407,L50586,L,301,310,1470,44,113,0,0,0,0,0,0
3408,L50587,L,301,310,1381,50,115,0,0,0,0,0,0
3409,M18268,M,301,310,1382,42,117,0,0,0,0,0,0
3410,M18269,M,301,310,1697,30,120,0,0,0,0,0,0
3411,L50590,L,301,310,1451,40,123,0,0,0,0,0,0
3412,L50591,L,301,310,1419,56,125,0,0,0,0,0,0
3413,L50592,L,301,310,1313,56,127,0,0,0,0,0,0
3414,L50593,L,301,310,1560,36,129,0,0,0,0,0,0
3415,L50594,L,301,310,1555,41,131,0,0,0,0,0,0
3416,L50595,L,301,310,1579,37,133,0,0,0,0,0,0
3417,L50596,L,302,311,1435,45,135,0,0,0,0,0,0
3418,L50597,L,302,311,1621,34,137,0,0,0,0,0,0
3419,H32832,H,302,311,1555,40,139,0,0,0,0,0,0
3420,L50599,L,302,311,1611,34,144,0,0,0,0,0,0
3421,L50600,L,302,311,1834,24,146,0,0,0,0,0,0
3422,M18281,M,302,311,1612,30,148,0,0,0,0,0,0
3423,L50602,L,302,310,1629,34,151,0,0,0,0,0,0
3424,L50603,L,301,310,1496,35,153,0,0,0,0,0,0
3425,L50604,L,302,311,1593,33,155,0,0,0,0,0,0
3426,M18285,M,302,311,1623,34,157,0,0,0,0,0,0
3427,L50606,L,302,311,1380,49,160,0,0,0,0,0,0
3428,L50607,L,302,311,1562,34,162,0,0,0,0,0,0
3429,L50608,L,302,311,1391,49,164,0,0,0,0,0,0
3430,H32843,H,302,311,1551,34,166,0,0,0,0,0,0
3431,H32844,H,302,311,1821,26,171,0,0,0,0,0,0
3432,L50611,L,302,311,1429,44,176,0,0,0,0,0,0
3433,M18292,M,302,311,2012,21,178,0,0,0,0,0,0
3434,M18293,M,302,311,1924,24,181,0,0,0,0,0,0
3435,M18294,M,302,311,1412,44,184,0,0,0,0,0,0
3436,L50615,L,302,311,1389,55,187,0,0,0,0,0,0
3437,L50616,L,302,311,1466,48,189,0,0,0,0,0,0
3438,L50617,L,302,311,2297,16,191,0,0,0,0,0,0
3439,L50618,L,301,310,1471,38,193,0,0,0,0,0,0
3440,L50619,L,301,310,1492,41,195,0,0,0,0,0,0
3441,L50620,L,301,310,1460,42,197,0,0,0,0,0,0
3442,L50621,L,301,310,1559,39,199,0,0,0,0,0,0
3443,M18302,M,301,311,1495,53,201,0,0,0,0,0,0
3444,L50623,L,302,311,1535,39,204,0,0,0,0,0,0
3445,L50624,L,302,311,1381,51,206,0,0,0,0,0,0
3446,M18305,M,302,311,1599,36,208,0,0,0,0,0,0
3447,H32860,H,302,311,1400,50,211,0,0,0,0,0,0
3448,L50627,L,302,311,1624,35,216,0,0,0,0,0,0
3449,L50628,L,302,311,1478,37,218,0,0,0,0,0,0
3450,L50629,L,302,311,1605,33,220,0,0,0,0,0,0
3451,L50630,L,302,311,1506,43,222,0,0,0,0,0,0
3452,L50631,L,302,311,1455,44,0,0,0,0,0,0,0
3453,H32866,H,302,311,1602,32,2,0,0,0,0,0,1
3454,L50633,L,302,310,1425,54,7,0,0,0,0,0,0
3455,L50634,L,302,310,1918,22,9,0,0,0,0,0,0
3456,H32869,H,301,310,1611,42,11,0,0,0,0,0,0
3457,H32870,H,301,310,1610,39,16,0,0,0,0,0,0
3458,M18317,M,302,310,2639,12,21,1,0,0,1,0,0
3459,L50638,L,302,310,1329,47,24,0,0,0,0,0,0
3460,L50639,L,302,310,1270,54,26,0,0,0,0,0,0
3461,L50640,L,302,310,1415,42,28,0,0,0,0,0,0
3462,H32875,H,302,310,1330,50,30,0,0,0,0,0,0
3463,H32876,H,302,311,1786,27,35,0,0,0,0,0,0
3464,L50643,L,302,311,1809,26,40,0,0,0,0,0,0
3465,L50644,L,302,311,1303,60,42,0,0,0,0,0,0
3466,M18325,M,302,311,1383,46,44,0,0,0,0,0,0
3467,L50646,L,302,311,1447,57,47,0,0,0,0,0,0
3468,L50647,L,302,311,1461,44,49,0,0,0,0,0,0
3469,L50648,L,302,311,2092,19,51,0,0,0,0,0,0
3470,M18329,M,302,311,1429,48,53,0,0,0,0,0,0
3471,L50650,L,302,311,1736,27,56,0,0,0,0,0,0
3472,L50651,L,302,311,1441,49,58,0,0,0,0,0,0
3473,L50652,L,302,311,1523,43,60,0,0,0,0,0,0
3474,M18333,M,302,311,1691,33,62,0,0,0,0,0,0
3475,M18334,M,302,311,1557,35,65,0,0,0,0,0,0
3476,L50655,L,302,311,1644,33,68,0,0,0,0,0,0
3477,L50656,L,302,311,1522,44,70,0,0,0,0,0,0
3478,L50657,L,302,311,1547,42,72,0,0,0,0,0,0
3479,L50658,L,302,311,1597,31,74,0,0,0,0,0,0
3480,M18339,M,302,311,1619,31,76,0,0,0,0,0,0
3481,L50660,L,302,311,1400,58,79,0,0,0,0,0,0
3482,L50661,L,302,311,1663,32,81,0,0,0,0,0,0
3483,L50662,L,302,311,1540,38,83,0,0,0,0,0,0
3484,H32897,H,302,311,1455,43,85,0,0,0,0,0,0
3485,L50664,L,302,311,1519,39,90,0,0,0,0,0,0
3486,L50665,L,302,311,1427,48,92,0,0,0,0,0,0
3487,L50666,L,302,311,1650,30,94,0,0,0,0,0,0
3488,M18347,M,302,311,1508,39,96,0,0,0,0,0,0
3489,L50668,L,302,311,1379,55,99,0,0,0,0,0,0
3490,L50669,L,302,311,1542,37,101,0,0,0,0,0,0
3491,M18350,M,302,311,1763,28,103,0,0,0,0,0,0
3492,H32905,H,302,311,1590,34,106,0,0,0,0,0,0
3493,H32906,H,302,311,1336,64,111,0,0,0,0,0,0
3494,M18353,M,302,311,1638,35,116,0,0,0,0,0,0
3495,L50674,L,302,311,1356,46,119,0,0,0,0,0,0
3496,M18355,M,302,311,1384,47,121,0,0,0,0,0,0
3497,L50676,L,302,311,1309,48,124,0,0,0,0,0,0
3498,L50677,L,302,311,1642,33,126,0,0,0,0,0,0
3499,L50678,L,302,311,1289,55,128,0,0,0,0,0,0
3500,L50679,L,302,311,1353,44,130,0,0,0,0,0,0
3501,H32914,H,302,311,1871,26,132,0,0,0,0,0,0
3502,H32915,H,302,311,1291,64,137,0,0,0,0,0,0
3503,M18362,M,302,311,1346,45,142,0,0,0,0,0,0
3504,L50683,L,302,311,1493,48,145,0,0,0,0,0,0
3505,M18364,M,302,311,1524,41,147,0,0,0,0,0,0
3506,L50685,L,302,311,1726,27,150,0,0,0,0,0,0
3507,H32920,H,302,311,1435,47,152,0,0,0,0,0,0
3508,M18367,M,302,311,1502,34,157,0,0,0,0,0,0
3509,L50688,L,302,311,1608,33,160,0,0,0,0,0,0
3510,L50689,L,302,311,1771,27,162,0,0,0,0,0,0
3511,L50690,L,302,311,1474,43,164,0,0,0,0,0,0
3512,L50691,L,302,311,1322,53,166,0,0,0,0,0,0
3513,M18372,M,302,311,1393,50,168,0,0,0,0,0,0
3514,M18373,M,302,311,1417,53,171,0,0,0,0,0,0
3515,H32928,H,302,311,1430,50,174,0,0,0,0,0,0
3516,M18375,M,302,311,1605,40,179,0,0,0,0,0,0
3517,L50696,L,302,311,1402,48,182,0,0,0,0,0,0
3518,L50697,L,302,311,1550,35,184,0,0,0,0,0,0
3519,L50698,L,302,311,1376,45,186,0,0,0,0,0,0
3520,M18379,M,302,311,1569,33,188,0,0,0,0,0,0
3521,L50700,L,302,311,1669,32,191,0,0,0,0,0,0
3522,L50701,L,302,311,1541,39,193,0,0,0,0,0,0
3523,L50702,L,302,311,1651,33,195,0,0,0,0,0,0
3524,L50703,L,302,311,1521,39,197,0,0,0,0,0,0
3525,M18384,M,302,311,1365,48,199,0,0,0,0,0,0
3526,L50705,L,302,311,1609,32,202,0,0,0,0,0,0
3527,H32940,H,302,311,1470,38,204,0,0,0,0,0,0
3528,M18387,M,302,311,1573,39,209,0,0,0,0,0,0
3529,L50708,L,302,311,1378,53,212,1,0,0,0,1,0
3530,L50709,L,302,311,1567,39,214,1,1,0,0,0,0
3531,M18390,M,302,311,1441,44,0,0,0,0,0,0,0
3532,M18391,M,302,311,1641,33,3,0,0,0,0,0,0
3533,L50712,L,302,311,1486,40,6,0,0,0,0,0,0
3534,L50713,L,302,311,1563,36,8,0,0,0,0,0,0
3535,M18394,M,302,311,1769,26,10,0,0,0,0,0,0
3536,H32949,H,302,311,1672,30,13,0,0,0,0,0,0
3537,L50716,L,302,311,1632,34,18,0,0,0,0,0,0
3538,M18397,M,302,311,1980,22,20,0,0,0,0,0,0
3539,L50718,L,302,311,1635,36,23,0,0,0,0,0,0
3540,L50719,L,302,311,1686,33,25,0,0,0,0,0,0
3541,L50720,L,302,311,1574,31,27,0,0,0,0,0,0
3542,L50721,L,302,311,1546,43,29,0,0,0,0,0,0
3543,L50722,L,302,311,1899,25,31,0,0,0,0,0,0
3544,L50723,L,302,311,1449,37,33,0,0,0,0,0,0
3545,M18404,M,302,311,1483,37,35,0,0,0,0,0,0
3546,L50725,L,302,311,1576,39,38,0,0,0,0,0,0
3547,M18406,M,302,311,1317,52,40,0,0,0,0,0,0
3548,M18407,M,302,311,1467,48,43,0,0,0,0,0,0
3549,L50728,L,302,311,1616,35,46,0,0,0,0,0,0
3550,M18409,M,302,311,1299,60,48,0,0,0,0,0,0
3551,M18410,M,302,311,1432,42,51,0,0,0,0,0,0
3552,L50731,L,302,311,1799,24,54,0,0,0,0,0,0
3553,M18412,M,302,311,1358,52,56,0,0,0,0,0,0
3554,M18413,M,302,311,1618,38,59,0,0,0,0,0,0
3555,L50734,L,302,311,1525,43,62,0,0,0,0,0,0
3556,L50735,L,302,311,1551,38,64,0,0,0,0,0,0
3557,L50736,L,302,311,1735,32,66,0,0,0,0,0,0
3558,M18417,M,302,311,1309,43,68,0,0,0,0,0,0
3559,L50738,L,302,311,1743,26,71,0,0,0,0,0,0
3560,M18419,M,302,311,1659,30,73,0,0,0,0,0,0
3561,L50740,L,302,311,1680,32,76,0,0,0,0,0,0
3562,L50741,L,302,311,1486,39,78,0,0,0,0,0,0
3563,L50742,L,302,311,1471,44,80,0,0,0,0,0,0
3564,M18423,M,302,311,1465,36,82,0,0,0,0,0,0
3565,M18424,M,302,311,1492,42,85,0,0,0,0,0,0
3566,M18425,M,302,311,1420,52,88,0,0,0,0,0,0
3567,L50746,L,302,311,1295,62,91,0,0,0,0,0,0
3568,L50747,L,302,311,1548,34,93,0,0,0,0,0,0
3569,L50748,L,302,311,1372,55,95,0,0,0,0,0,0
3570,M18429,M,302,311,1552,36,97,0,0,0,0,0,0
3571,H32984,H,302,311,1441,46,100,0,0,0,0,0,0
3572,M18431,M,302,311,1691,28,105,0,0,0,0,0,0
3573,L50752,L,302,311,1451,51,108,0,0,0,0,0,0
3574,L50753,L,302,311,1452,48,110,0,0,0,0,0,0
3575,L50754,L,302,311,1406,46,112,0,0,0,0,0,0
3576,L50755,L,302,311,1567,39,114,0,0,0,0,0,0
3577,L50756,L,302,310,1599,42,116,0,0,0,0,0,0
3578,M18437,M,302,310,1455,39,118,0,0,0,0,0,0
3579,M18438,M,302,311,1625,36,121,0,0,0,0,0,0
3580,L50759,L,302,311,2672,12,124,1,0,0,1,0,0
3581,L50760,L,302,311,1650,32,126,0,0,0,0,0,0
3582,M18441,M,302,311,1459,40,128,0,0,0,0,0,0
3583,L50762,L,302,311,1395,51,131,0,0,0,0,0,0
3584,L50763,L,302,311,1751,29,133,0,0,0,0,0,0
3585,L50764,L,302,311,1192,69,135,0,0,0,0,0,0
3586,L50765,L,302,311,1947,25,137,0,0,0,0,0,0
3587,L50766,L,302,311,1593,35,139,0,0,0,0,0,0
3588,H33001,H,302,311,1478,39,141,0,0,0,0,0,0
3589,M18448,M,302,311,1505,45,146,0,0,0,0,0,0
3590,L50769,L,302,311,2465,14,149,0,0,0,0,0,0
3591,L50770,L,302,311,1403,47,151,0,0,0,0,0,0
3592,M18451,M,302,311,1458,41,153,0,0,0,0,0,0
3593,H33006,H,302,310,1369,45,156,0,0,0,0,0,0
3594,M18453,M,302,310,1377,45,161,0,0,0,0,0,0
3595,M18454,M,302,310,1452,46,164,0,0,0,0,0,0
3596,L50775,L,302,310,1517,41,167,0,0,0,0,0,0
3597,L50776,L,302,311,1354,50,169,0,0,0,0,0,0
3598,M18457,M,302,311,1724,33,171,0,0,0,0,0,0
3599,L50778,L,302,311,1399,53,174,0,0,0,0,0,0
3600,H33013,H,302,311,1388,51,176,0,0,0,0,0,0
3601,L50780,L,302,311,1523,35,181,0,0,0,0,0,0
3602,L50781,L,302,311,1377,43,183,0,0,0,0,0,0
3603,M18462,M,302,311,1417,45,185,0,0,0,0,0,0
3604,L50783,L,302,311,1542,40,188,0,0,0,0,0,0
3605,L50784,L,302,311,1557,33,190,0,0,0,0,0,0
3606,L50785,L,302,311,1641,32,192,0,0,0,0,0,0
3607,L50786,L,302,311,1318,55,194,0,0,0,0,0,0
3608,L50787,L,302,311,1638,34,196,0,0,0,0,0,0
3609,M18468,M,302,311,1954,22,198,0,0,0,0,0,0
3610,M18469,M,302,311,1644,33,201,0,0,0,0,0,0
3611,M18470,M,302,311,1594,32,204,0,0,0,0,0,0
3612,L50791,L,302,311,1405,46,207,1,1,0,0,0,1
3613,L50792,L,302,311,1622,38,0,0,0,0,0,0,0
3614,L50793,L,302,311,1557,39,2,0,0,0,0,0,0
3615,L50794,L,302,311,1606,33,4,0,0,0,0,0,0
3616,M18475,M,302,311,1647,32,6,0,0,0,0,0,0
3617,M18476,M,302,311,1413,42,9,0,0,0,0,0,0
3618,L50797,L,302,311,1529,42,12,0,0,0,0,0,0
3619,L50798,L,302,311,1448,46,14,0,0,0,0,0,0
3620,L50799,L,302,311,1435,44,16,0,0,0,0,0,0
3621,H33034,H,302,311,1474,42,18,0,0,0,0,0,0
3622,L50801,L,302,311,1657,29,23,0,0,0,0,0,0
3623,L50802,L,302,311,1509,40,25,0,0,0,0,0,0
3624,M18483,M,302,311,1530,36,27,0,0,0,0,0,0
3625,M18484,M,302,311,1587,36,30,0,0,0,0,0,0
3626,M18485,M,302,311,1467,43,33,0,0,0,0,0,0
3627,M18486,M,302,312,1360,53,36,0,0,0,0,0,0
3628,L50807,L,302,312,1588,31,39,0,0,0,0,0,0
3629,L50808,L,302,311,1609,32,41,0,0,0,0,0,0
3630,L50809,L,302,311,1415,44,43,0,0,0,0,0,0
3631,L50810,L,302,311,1845,27,45,0,0,0,0,0,0
3632,M18491,M,302,311,1419,36,47,0,0,0,0,0,0
3633,L50812,L,302,311,1634,31,50,0,0,0,0,0,0
3634,M18493,M,302,311,1521,41,52,0,0,0,0,0,0
3635,L50814,L,302,311,1499,38,55,0,0,0,0,0,0
3636,M18495,M,302,311,1616,35,57,0,0,0,0,0,0
3637,L50816,L,302,311,1449,47,60,0,0,0,0,0,0
3638,M18497,M,302,311,1626,32,62,0,0,0,0,0,0
3639,M18498,M,302,312,1445,45,65,0,0,0,0,0,0
3640,L50819,L,302,312,1622,35,68,0,0,0,0,0,0
3641,H33054,H,302,312,1544,39,70,0,0,0,0,0,0
3642,L50821,L,302,312,1488,42,75,0,0,0,0,0,0
3643,L50822,L,302,312,1309,58,77,0,0,0,0,0,0
3644,L50823,L,302,312,1784,26,79,0,0,0,0,0,0
3645,L50824,L,302,312,1548,32,81,0,0,0,0,0,0
3646,L50825,L,302,312,1413,44,83,0,0,0,0,0,0
3647,M18506,M,302,312,1863,26,85,0,0,0,0,0,0
3648,L50827,L,302,312,1427,44,88,0,0,0,0,0,0
3649,M18508,M,302,312,1443,47,90,0,0,0,0,0,0
3650,L50829,L,302,312,1481,40,93,0,0,0,0,0,0
3651,L50830,L,302,311,1446,40,95,0,0,0,0,0,0
3652,L50831,L,302,312,1444,45,97,0,0,0,0,0,0
3653,M18512,M,302,312,1341,51,99,0,0,0,0,0,0
3654,L50833,L,302,311,1518,37,102,0,0,0,0,0,0
3655,L50834,L,302,311,1603,36,104,0,0,0,0,0,0
3656,L50835,L,302,311,1686,31,106,0,0,0,0,0,0
3657,M18516,M,302,312,1383,54,108,0,0,0,0,0,0
3658,L50837,L,302,312,1477,45,111,0,0,0,0,0,0
3659,M18518,M,302,312,1449,45,113,0,0,0,0,0,0
3660,M18519,M,302,312,1734,25,116,0,0,0,0,0,0
3661,L50840,L,302,312,1398,49,119,0,0,0,0,0,0
3662,M18521,M,302,312,1639,37,121,0,0,0,0,0,0
3663,M18522,M,302,312,1517,38,124,0,0,0,0,0,0
3664,M18523,M,302,312,1442,42,127,0,0,0,0,0,0
3665,M18524,M,302,312,1685,31,130,0,0,0,0,0,0
3666,M18525,M,302,312,1358,51,133,0,0,0,0,0,0
3667,M18526,M,302,312,1608,40,136,0,0,0,0,0,0
3668,L50847,L,302,312,1665,34,139,0,0,0,0,0,0
3669,L50848,L,302,312,1510,39,141,0,0,0,0,0,0
3670,L50849,L,302,312,1465,40,143,0,0,0,0,0,0
3671,L50850,L,302,312,1701,28,145,0,0,0,0,0,0
3672,M18531,M,302,312,1486,40,147,0,0,0,0,0,0
3673,L50852,L,302,312,1658,32,150,0,0,0,0,0,0
3674,H33087,H,302,312,1449,45,152,0,0,0,0,0,0
3675,L50854,L,302,312,1346,52,157,0,0,0,0,0,0
3676,M18535,M,302,312,1866,23,159,0,0,0,0,0,0
3677,M18536,M,302,312,1562,38,162,0,0,0,0,0,0
3678,M18537,M,302,312,1368,54,165,0,0,0,0,0,0
3679,L50858,L,302,312,1567,33,168,0,0,0,0,0,0
3680,L50859,L,302,312,1725,34,170,0,0,0,0,0,0
3681,L50860,L,302,312,1744,31,172,0,0,0,0,0,0
3682,M18541,M,302,311,1453,45,174,0,0,0,0,0,0
3683,L50862,L,302,311,1550,35,177,0,0,0,0,0,0
3684,M18543,M,302,311,1558,39,179,0,0,0,0,0,0
3685,L50864,L,302,311,1270,65,182,1,0,0,0,1,0
3686,M18545,M,302,311,1380,52,184,0,0,0,0,0,0
3687,L50866,L,302,311,1406,51,187,0,0,0,0,0,0
3688,M18547,M,302,311,1625,31,189,0,0,0,0,0,0
3689,L50868,L,302,311,1420,46,192,0,0,0,0,0,0
3690,L50869,L,302,311,1889,23,194,0,0,0,0,0,0
3691,L50870,L,302,311,1477,44,196,0,0,0,0,0,0
3692,L50871,L,302,311,1460,47,198,0,0,0,0,0,0
3693,L50872,L,302,311,1758,24,200,0,0,0,0,0,0
3694,L50873,L,302,311,1521,32,202,0,0,0,0,0,0
3695,M18554,M,302,311,1511,45,204,0,0,0,0,0,0
3696,L50875,L,302,311,1530,37,207,1,1,0,0,0,0
3697,L50876,L,302,311,1454,47,0,0,0,0,0,0,0
3698,L50877,L,302,311,1928,23,2,0,0,0,0,0,0
3699,H33112,H,302,311,1758,26,4,0,0,0,0,0,0
3700,L50879,L,302,311,1649,33,9,0,0,0,0,0,0
3701,L50880,L,302,311,1447,50,11,0,0,0,0,0,0
3702,L50881,L,302,311,1417,48,13,0,0,0,0,0,0
3703,L50882,L,302,311,1434,45,15,0,0,0,0,0,0
3704,M18563,M,302,311,1418,50,17,0,0,0,0,0,0
3705,M18564,M,302,311,1400,50,20,0,0,0,0,0,0
3706,M18565,M,302,311,1725,28,23,0,0,0,0,0,0
3707,L50886,L,302,311,1567,41,26,0,0,0,0,0,0
3708,M18567,M,302,311,1497,38,28,0,0,0,0,0,0
3709,L50888,L,302,311,1549,45,31,0,0,0,0,0,0
3710,L50889,L,302,311,1754,27,33,0,0,0,0,0,0
3711,L50890,L,302,312,1489,38,35,0,0,0,0,0,0
3712,L50891,L,302,312,1543,39,37,0,0,0,0,0,0
3713,L50892,L,302,312,1543,33,39,0,0,0,0,0,0
3714,L50893,L,302,312,1565,36,41,0,0,0,0,0,0
3715,M18574,M,302,311,1855,24,43,0,0,0,0,0,0
3716,M18575,M,302,311,1475,45,46,0,0,0,0,0,0
3717,L50896,L,302,311,1609,32,49,0,0,0,0,0,0
3718,H33131,H,302,311,1443,44,51,0,0,0,0,0,0
3719,L50898,L,302,311,1450,44,56,0,0,0,0,0,0
3720,L50899,L,302,312,1590,40,58,0,0,0,0,0,0
3721,M18580,M,302,311,1508,41,60,0,0,0,0,0,0
3722,M18581,M,302,311,1544,44,63,0,0,0,0,0,0
3723,L50902,L,302,311,1451,42,66,0,0,0,0,0,0
3724,L50903,L,302,311,1758,24,68,0,0,0,0,0,0
3725,M18584,M,302,311,1507,48,70,0,0,0,0,0,0
3726,H33139,H,302,311,1543,38,73,0,0,0,0,0,0
3727,M18586,M,302,311,1505,37,78,0,0,0,0,0,0
3728,L50907,L,302,311,1786,24,81,0,0,0,0,0,0
3729,L50908,L,302,311,1457,45,83,0,0,0,0,0,0
3730,M18589,M,302,311,1312,62,85,0,0,0,0,0,0
3731,M18590,M,302,311,1405,48,88,0,0,0,0,0,0
3732,M18591,M,302,311,1377,43,91,0,0,0,0,0,0
3733,M18592,M,302,311,1347,50,94,0,0,0,0,0,0
3734,L50913,L,302,311,1470,40,97,0,0,0,0,0,0
3735,M18594,M,302,311,1873,24,99,0,0,0,0,0,0
3736,M18595,M,302,311,1434,59,102,0,0,0,0,0,0
3737,H33150,H,302,311,1628,31,105,0,0,0,0,0,0
